課文/單字	族語	中文	音檔路徑
課文	qinati nua tja vuvu azua tu sipazaing tua senay, picul na qau a sinisanaya.	它是我們祖先發明的，吹奏歌曲用，是用竹子做成的。	https://web.klokah.tw/ninew/sound/11/09/03-B-3.mp3
單字	qinati	發明	https://web.klokah.tw/ninew/sound/11/09/03-C-3-1.mp3
單字	nua	我們的	https://web.klokah.tw/ninew/sound/11/09/03-C-3-2.mp3
單字	tja	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-3-3.mp3
單字	vuvu	祖先	https://web.klokah.tw/ninew/sound/11/09/03-C-3-4.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/03-C-3-5.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-3-6.mp3
單字	sipazaing	吹奏	https://web.klokah.tw/ninew/sound/11/09/03-C-3-7.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-3-8.mp3
單字	senay	歌曲	https://web.klokah.tw/ninew/sound/11/09/03-C-3-9.mp3
單字	picul	節	https://web.klokah.tw/ninew/sound/11/09/03-C-3-10.mp3
單字	na	的	https://web.klokah.tw/ninew/sound/11/09/03-C-3-11.mp3
單字	qau	竹子	https://web.klokah.tw/ninew/sound/11/09/03-C-3-12.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-3-13.mp3
單字	sinisanaya	做成	https://web.klokah.tw/ninew/sound/11/09/03-C-3-14.mp3
課文	nungida saka nanguaq a pakulalu itjen?	什麼時候我們可以吹奏笛子呢？	https://web.klokah.tw/ninew/sound/11/09/03-B-4.mp3
單字	nungida	什麼時候	https://web.klokah.tw/ninew/sound/11/09/03-C-4-1.mp3
單字	saka	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-4-2.mp3
單字	nanguaq	可以	https://web.klokah.tw/ninew/sound/11/09/03-C-4-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-4-4.mp3
單字	pakulalu	吹奏笛子	https://web.klokah.tw/ninew/sound/11/09/03-C-4-5.mp3
單字	itjen	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-4-6.mp3
課文	ljaki nungida inika makuda a pakulalu.	何時吹奏笛子都沒關係。	https://web.klokah.tw/ninew/sound/11/09/03-B-5.mp3
單字	ljaki	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-5-1.mp3
單字	nungida	何時	https://web.klokah.tw/ninew/sound/11/09/03-C-5-2.mp3
單字	inika	沒有	https://web.klokah.tw/ninew/sound/11/09/03-C-5-3.mp3
單字	makuda	關係；怎樣	https://web.klokah.tw/ninew/sound/11/09/03-C-5-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-5-5.mp3
單字	pakulalu	吹奏笛子	https://web.klokah.tw/ninew/sound/11/09/03-C-5-6.mp3
課文	kusiayanga nu kisiazanga itjen tua sengsengan i vavua uri tjalja nanguaqan.	尤其農閒的時候會更好。	https://web.klokah.tw/ninew/sound/11/09/03-B-6.mp3
單字	kusiayanga	尤其	https://web.klokah.tw/ninew/sound/11/09/03-C-6-1.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-6-2.mp3
單字	kisiazanga	閒暇	https://web.klokah.tw/ninew/sound/11/09/03-C-6-3.mp3
單字	itjen	我們	https://web.klokah.tw/ninew/sound/11/09/03-C-6-4.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-6-5.mp3
單字	sengsengan	事務	https://web.klokah.tw/ninew/sound/11/09/03-C-6-6.mp3
單字	i	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-6-7.mp3
單字	vavua	田園	https://web.klokah.tw/ninew/sound/11/09/03-C-6-8.mp3
單字	uri	會	https://web.klokah.tw/ninew/sound/11/09/03-C-6-9.mp3
單字	tjalja	最為	https://web.klokah.tw/ninew/sound/11/09/03-C-6-10.mp3
單字	nanguaqan	好的	https://web.klokah.tw/ninew/sound/11/09/03-C-6-11.mp3
課文	ljakua nu izua macay tua kasusu maya pakulalu, ininuaya sepasaliu itjen tua tja palisian.	但是如果有親戚過世就不能吹奏，否則會觸犯禁忌。	https://web.klokah.tw/ninew/sound/11/09/03-B-7.mp3
單字	ljakua	但是	https://web.klokah.tw/ninew/sound/11/09/03-C-7-1.mp3
單字	nu	如果	https://web.klokah.tw/ninew/sound/11/09/03-C-7-2.mp3
單字	izua	有	https://web.klokah.tw/ninew/sound/11/09/03-C-7-3.mp3
單字	macay	過世	https://web.klokah.tw/ninew/sound/11/09/03-C-7-4.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-7-5.mp3
單字	kasusu	親戚	https://web.klokah.tw/ninew/sound/11/09/03-C-7-6.mp3
單字	maya	不能	https://web.klokah.tw/ninew/sound/11/09/03-C-7-7.mp3
單字	pakulalu	吹笛	https://web.klokah.tw/ninew/sound/11/09/03-C-7-8.mp3
單字	ininuaya	否則	https://web.klokah.tw/ninew/sound/11/09/03-C-7-9.mp3
單字	sepasaliu	觸犯	https://web.klokah.tw/ninew/sound/11/09/03-C-7-10.mp3
單字	itjen	我們	https://web.klokah.tw/ninew/sound/11/09/03-C-7-11.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-7-12.mp3
單字	tja	[虛]	https://web.klokah.tw/ninew/sound/11/09/03-C-7-13.mp3
單字	palisian	禁忌	https://web.klokah.tw/ninew/sound/11/09/03-C-7-14.mp3
課文	a nia qinaljan uzai a “qau a tapaw”, uzai a kuvkuv katua ljaljizavan.	我們的部落有竹屋、穀倉和瞭望台。	https://web.klokah.tw/ninew/sound/11/09/04-B-1.mp3
單字	a nia qinaljan	我們的部落	https://web.klokah.tw/ninew/sound/11/09/04-C-1-1.mp3
單字	uzai	有	https://web.klokah.tw/ninew/sound/11/09/04-C-1-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-1-3.mp3
單字	qau a tapaw	竹屋	https://web.klokah.tw/ninew/sound/11/09/04-C-1-4.mp3
單字	uzai	有	https://web.klokah.tw/ninew/sound/11/09/04-C-1-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-1-6.mp3
單字	kuvkuv	穀倉	https://web.klokah.tw/ninew/sound/11/09/04-C-1-7.mp3
單字	katua	和	https://web.klokah.tw/ninew/sound/11/09/04-C-1-8.mp3
單字	ljaljizavan	瞭望台	https://web.klokah.tw/ninew/sound/11/09/04-C-1-9.mp3
課文	azua “qau a tapaw”, makaya tu tja sika kitaljipan katua tja sika kililjingan.	那竹屋，能讓我們避風雨遮日曬。	https://web.klokah.tw/ninew/sound/11/09/04-B-2.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/04-C-2-1.mp3
單字	qau a tapaw	竹屋	https://web.klokah.tw/ninew/sound/11/09/04-C-2-2.mp3
單字	makaya	能讓	https://web.klokah.tw/ninew/sound/11/09/04-C-2-3.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-2-4.mp3
單字	tja	我們	https://web.klokah.tw/ninew/sound/11/09/04-C-2-5.mp3
單字	sika	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-2-6.mp3
單字	kitaljipan	遮風	https://web.klokah.tw/ninew/sound/11/09/04-C-2-7.mp3
單字	katua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-2-8.mp3
單字	tja	和	https://web.klokah.tw/ninew/sound/11/09/04-C-2-9.mp3
單字	sika	我們	https://web.klokah.tw/ninew/sound/11/09/04-C-2-10.mp3
單字	kililjingan	遮陽	https://web.klokah.tw/ninew/sound/11/09/04-C-2-11.mp3
課文	azua kuvkuv, papizuan tua tjukez a mara kakesain, ulja sikaqeceng nua kulavaw tu cakaven a keman.	那穀倉，用來存放糧食，以防止老鼠偷吃。	https://web.klokah.tw/ninew/sound/11/09/04-B-3.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/04-C-3-1.mp3
單字	kuvkuv	穀倉	https://web.klokah.tw/ninew/sound/11/09/04-C-3-2.mp3
單字	papizuan	存放的地方	https://web.klokah.tw/ninew/sound/11/09/04-C-3-3.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-4.mp3
單字	tjukez	糧食	https://web.klokah.tw/ninew/sound/11/09/04-C-3-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-6.mp3
單字	mara	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-7.mp3
單字	kakesain	食材	https://web.klokah.tw/ninew/sound/11/09/04-C-3-8.mp3
單字	ulja	以	https://web.klokah.tw/ninew/sound/11/09/04-C-3-9.mp3
單字	sikaqeceng	防止	https://web.klokah.tw/ninew/sound/11/09/04-C-3-10.mp3
單字	nua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-11.mp3
單字	kulavaw	老鼠	https://web.klokah.tw/ninew/sound/11/09/04-C-3-12.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-13.mp3
單字	cakaven	偷	https://web.klokah.tw/ninew/sound/11/09/04-C-3-14.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-3-15.mp3
單字	keman	吃	https://web.klokah.tw/ninew/sound/11/09/04-C-3-16.mp3
課文	azua ljaljizavan, piniqayaw tua qinaljan tu siljizaw tua sigaravagavan nua qalja.	那瞭望台，設在部落前方以觀察敵人陌生來人的動靜。	https://web.klokah.tw/ninew/sound/11/09/04-B-4.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/04-C-4-1.mp3
單字	ljaljizavan	瞭望台	https://web.klokah.tw/ninew/sound/11/09/04-C-4-2.mp3
單字	piniqayaw	設在前方	https://web.klokah.tw/ninew/sound/11/09/04-C-4-3.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-4-4.mp3
單字	qinaljan	部落	https://web.klokah.tw/ninew/sound/11/09/04-C-4-5.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-4-6.mp3
單字	siljizaw	以觀望	https://web.klokah.tw/ninew/sound/11/09/04-C-4-7.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-4-8.mp3
單字	sigaravagavan	動靜	https://web.klokah.tw/ninew/sound/11/09/04-C-4-9.mp3
單字	nua	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-4-10.mp3
單字	qalja	敵人；陌生	https://web.klokah.tw/ninew/sound/11/09/04-C-4-11.mp3
課文	namaya taicu, a niamen a sepayuan a kemasi vavulungan ta sisantapavan.	這些，是我們排灣族的傳統建築。	https://web.klokah.tw/ninew/sound/11/09/04-B-5.mp3
單字	namaya	像	https://web.klokah.tw/ninew/sound/11/09/04-C-5-1.mp3
單字	taicu	這些	https://web.klokah.tw/ninew/sound/11/09/04-C-5-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-5-3.mp3
單字	niamen	我們的	https://web.klokah.tw/ninew/sound/11/09/04-C-5-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-5-5.mp3
單字	sepayuan	排灣族	https://web.klokah.tw/ninew/sound/11/09/04-C-5-6.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-5-7.mp3
單字	kemasi	來自	https://web.klokah.tw/ninew/sound/11/09/04-C-5-8.mp3
單字	vavulungan	傳統	https://web.klokah.tw/ninew/sound/11/09/04-C-5-9.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/09/04-C-5-10.mp3
單字	sisantapavan	建築	https://web.klokah.tw/ninew/sound/11/09/04-C-5-11.mp3
課文	azua i katipul a kadjunangan, a patatideq pita nia qinaljan inika nasepacadja.	知本那地方，在距離部落不遠處。	https://web.klokah.tw/ninew/sound/11/09/05-B-1.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/05-C-1-1.mp3
單字	i	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-1-2.mp3
單字	katipul	知本（地名）	https://web.klokah.tw/ninew/sound/11/09/05-C-1-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-1-4.mp3
單字	kadjunangan	地方	https://web.klokah.tw/ninew/sound/11/09/05-C-1-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-1-6.mp3
單字	patatideq	距離	https://web.klokah.tw/ninew/sound/11/09/05-C-1-7.mp3
單字	pita	多少	https://web.klokah.tw/ninew/sound/11/09/05-C-1-8.mp3
單字	nia	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-1-9.mp3
單字	qinaljan	我們的部落	https://web.klokah.tw/ninew/sound/11/09/05-C-1-10.mp3
單字	inika	不	https://web.klokah.tw/ninew/sound/11/09/05-C-1-11.mp3
單字	nasepacadja	遠處	https://web.klokah.tw/ninew/sound/11/09/05-C-1-12.mp3
課文	izua tiyam, iubingkiyuku katua biuing.	那裡有商店、郵局和醫院。	https://web.klokah.tw/ninew/sound/11/09/05-B-2.mp3
單字	izua	有	https://web.klokah.tw/ninew/sound/11/09/05-C-2-1.mp3
單字	tjiyam	商店	https://web.klokah.tw/ninew/sound/11/09/05-C-2-2.mp3
單字	iubingkiyuku	郵局	https://web.klokah.tw/ninew/sound/11/09/05-C-2-3.mp3
單字	katua	和	https://web.klokah.tw/ninew/sound/11/09/05-C-2-4.mp3
單字	biuing	醫院	https://web.klokah.tw/ninew/sound/11/09/05-C-2-5.mp3
課文	makaya itjen a sema tiyam a veneli tua nanemanemanga.	我們可以到商店買東西。	https://web.klokah.tw/ninew/sound/11/09/05-B-3.mp3
單字	makaya	可以	https://web.klokah.tw/ninew/sound/11/09/05-C-3-1.mp3
單字	itjen	我們	https://web.klokah.tw/ninew/sound/11/09/05-C-3-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-3-3.mp3
單字	sema	到	https://web.klokah.tw/ninew/sound/11/09/05-C-3-4.mp3
單字	tiyam	商店	https://web.klokah.tw/ninew/sound/11/09/05-C-3-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-3-6.mp3
單字	veneli	買	https://web.klokah.tw/ninew/sound/11/09/05-C-3-7.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-3-8.mp3
單字	nanemanemanga	東西	https://web.klokah.tw/ninew/sound/11/09/05-C-3-9.mp3
課文	maqati uta itjen a sema iubingkiyuku a zemululj ta pakiyaw, malap ta pakiyaw katua pakacu tua tigami.	我們也可以到郵局存錢，領錢和寄信。	https://web.klokah.tw/ninew/sound/11/09/05-B-4.mp3
單字	maqati	可以	https://web.klokah.tw/ninew/sound/11/09/05-C-4-1.mp3
單字	uta	也	https://web.klokah.tw/ninew/sound/11/09/05-C-4-2.mp3
單字	itjen	我們	https://web.klokah.tw/ninew/sound/11/09/05-C-4-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-4-4.mp3
單字	sema	到	https://web.klokah.tw/ninew/sound/11/09/05-C-4-5.mp3
單字	iubingkiyuku	郵局	https://web.klokah.tw/ninew/sound/11/09/05-C-4-6.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-4-7.mp3
單字	zemululj	存	https://web.klokah.tw/ninew/sound/11/09/05-C-4-8.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-4-9.mp3
單字	pakiyaw	錢	https://web.klokah.tw/ninew/sound/11/09/05-C-4-10.mp3
單字	malap	領取，拿	https://web.klokah.tw/ninew/sound/11/09/05-C-4-11.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-4-12.mp3
單字	pakiyaw	錢	https://web.klokah.tw/ninew/sound/11/09/05-C-4-13.mp3
單字	katua	和	https://web.klokah.tw/ninew/sound/11/09/05-C-4-14.mp3
單字	pakacu	寄送	https://web.klokah.tw/ninew/sound/11/09/05-C-4-15.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-4-16.mp3
單字	tigami	信	https://web.klokah.tw/ninew/sound/11/09/05-C-4-17.mp3
課文	nu saqetju itjen makayanan a sema biuing a pakiqenetj tua kuisang.	我們生病時還可以到醫院請醫生看病。	https://web.klokah.tw/ninew/sound/11/09/05-B-5.mp3
單字	nu	如果	https://web.klokah.tw/ninew/sound/11/09/05-C-5-1.mp3
單字	saqetju	生病時	https://web.klokah.tw/ninew/sound/11/09/05-C-5-2.mp3
單字	itjen	我們	https://web.klokah.tw/ninew/sound/11/09/05-C-5-3.mp3
單字	makayanan	還可以	https://web.klokah.tw/ninew/sound/11/09/05-C-5-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-5-5.mp3
單字	sema	到	https://web.klokah.tw/ninew/sound/11/09/05-C-5-6.mp3
單字	biuing	病院	https://web.klokah.tw/ninew/sound/11/09/05-C-5-7.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-5-8.mp3
單字	pakiqenetj	看診	https://web.klokah.tw/ninew/sound/11/09/05-C-5-9.mp3
單字	tua	給	https://web.klokah.tw/ninew/sound/11/09/05-C-5-10.mp3
單字	kuisang	醫生	https://web.klokah.tw/ninew/sound/11/09/05-C-5-11.mp3
課文	azazicu a situcuan a liningdjengedjeljan, uri tja sikasarenguaq na tja sikavaljutan.	這些種種現代設施，會讓我們的生活更方便。	https://web.klokah.tw/ninew/sound/11/09/05-B-6.mp3
單字	azazicu	這些種種	https://web.klokah.tw/ninew/sound/11/09/05-C-6-1.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-6-2.mp3
單字	situcuan	現代	https://web.klokah.tw/ninew/sound/11/09/05-C-6-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-6-4.mp3
單字	liningdjengedjeljan	所設施的	https://web.klokah.tw/ninew/sound/11/09/05-C-6-5.mp3
單字	uri	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-6-6.mp3
單字	tja	我們	https://web.klokah.tw/ninew/sound/11/09/05-C-6-7.mp3
單字	sikasarenguaq	使方便	https://web.klokah.tw/ninew/sound/11/09/05-C-6-8.mp3
單字	na	的	https://web.klokah.tw/ninew/sound/11/09/05-C-6-9.mp3
單字	tja	[虛]	https://web.klokah.tw/ninew/sound/11/09/05-C-6-10.mp3
單字	sikavaljutan	生活	https://web.klokah.tw/ninew/sound/11/09/05-C-6-11.mp3
課文	timitja amapuljat i taiwan acaucau, nu pasasupuin apairang katua kacalisian. nu maljetaiday apairang uri izua pimadrusa sakamaya akacalisian.	比較漢人與原住民在台灣的總人口數，一百人中只有兩人是原住民。	https://web.klokah.tw/ninew/sound/11/09/06-B-1.mp3
單字	timitja	我們	https://web.klokah.tw/ninew/sound/11/09/06-C-1-1.mp3
單字	amapuljat	全部	https://web.klokah.tw/ninew/sound/11/09/06-C-1-2.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/09/06-C-1-3.mp3
單字	taiwan	台灣	https://web.klokah.tw/ninew/sound/11/09/06-C-1-4.mp3
單字	acaucau	的人	https://web.klokah.tw/ninew/sound/11/09/06-C-1-5.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-1-6.mp3
單字	pasasupuin	比較	https://web.klokah.tw/ninew/sound/11/09/06-C-1-7.mp3
單字	apairang	漢人	https://web.klokah.tw/ninew/sound/11/09/06-C-1-8.mp3
單字	katua	與	https://web.klokah.tw/ninew/sound/11/09/06-C-1-9.mp3
單字	kacalisian	原住民	https://web.klokah.tw/ninew/sound/11/09/06-C-1-10.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-1-11.mp3
單字	maljetaiday	100人中	https://web.klokah.tw/ninew/sound/11/09/06-C-1-12.mp3
單字	apairang	漢人	https://web.klokah.tw/ninew/sound/11/09/06-C-1-13.mp3
單字	uri	約	https://web.klokah.tw/ninew/sound/11/09/06-C-1-14.mp3
單字	izua pimadrusa	有2人	https://web.klokah.tw/ninew/sound/11/09/06-C-1-15.mp3
單字	sakamaya	而已	https://web.klokah.tw/ninew/sound/11/09/06-C-1-16.mp3
單字	akacalisian	原住民	https://web.klokah.tw/ninew/sound/11/09/06-C-1-17.mp3
課文	tjara izua sepapamaw a kacalisian a nakemaizua ta qinaljan i gadu.	大約有一半的原住民住在山上的部落。	https://web.klokah.tw/ninew/sound/11/09/06-B-2.mp3
單字	tjara	大約	https://web.klokah.tw/ninew/sound/11/09/06-C-2-1.mp3
單字	izua	有	https://web.klokah.tw/ninew/sound/11/09/06-C-2-2.mp3
單字	sepapamaw	一半的	https://web.klokah.tw/ninew/sound/11/09/06-C-2-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-2-4.mp3
單字	kacalisian	原住民	https://web.klokah.tw/ninew/sound/11/09/06-C-2-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-2-6.mp3
單字	nakemaizua	住在	https://web.klokah.tw/ninew/sound/11/09/06-C-2-7.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-2-8.mp3
單字	qinaljan	部落	https://web.klokah.tw/ninew/sound/11/09/06-C-2-9.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/09/06-C-2-10.mp3
單字	gadu	山上	https://web.klokah.tw/ninew/sound/11/09/06-C-2-11.mp3
課文	azua zuma a papamaw a kacalisian makalizulizukanga mapuljat.	那其他（另一半）的原住民已經住在平地的都市。	https://web.klokah.tw/ninew/sound/11/09/06-B-3.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/09/06-C-3-1.mp3
單字	zuma	其他	https://web.klokah.tw/ninew/sound/11/09/06-C-3-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-3-3.mp3
單字	papamaw	一半	https://web.klokah.tw/ninew/sound/11/09/06-C-3-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-3-5.mp3
單字	kacalisian	原住民	https://web.klokah.tw/ninew/sound/11/09/06-C-3-6.mp3
單字	makalizulizukanga	居住在平地	https://web.klokah.tw/ninew/sound/11/09/06-C-3-7.mp3
單字	mapuljat	全部	https://web.klokah.tw/ninew/sound/11/09/06-C-3-8.mp3
課文	tjaliyaw a kasengsenganan i lizuk tua i gadu, djaljepan tu natjuruvu a marakac ta maqacuvucuvung sema lizuk.	都市工作機會比山上部落多，所以吸引很多年輕人到平地去。	https://web.klokah.tw/ninew/sound/11/09/06-B-4.mp3
單字	tjaliyaw	較多	https://web.klokah.tw/ninew/sound/11/09/06-C-4-1.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-4-2.mp3
單字	kasengsenganan	工作機會	https://web.klokah.tw/ninew/sound/11/09/06-C-4-3.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/09/06-C-4-4.mp3
單字	lizuk	平地上	https://web.klokah.tw/ninew/sound/11/09/06-C-4-5.mp3
單字	tua	比較	https://web.klokah.tw/ninew/sound/11/09/06-C-4-6.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/09/06-C-4-7.mp3
單字	gadu	山上	https://web.klokah.tw/ninew/sound/11/09/06-C-4-8.mp3
單字	djaljepan	所以	https://web.klokah.tw/ninew/sound/11/09/06-C-4-9.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-4-10.mp3
單字	natjuruvu	很多人	https://web.klokah.tw/ninew/sound/11/09/06-C-4-11.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-4-12.mp3
單字	marakac	吸引	https://web.klokah.tw/ninew/sound/11/09/06-C-4-13.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-4-14.mp3
單字	maqacuvucuvung	年輕人	https://web.klokah.tw/ninew/sound/11/09/06-C-4-15.mp3
單字	sema	到	https://web.klokah.tw/ninew/sound/11/09/06-C-4-16.mp3
單字	lizuk	平地	https://web.klokah.tw/ninew/sound/11/09/06-C-4-17.mp3
課文	namineseganga tiamadju a kemaizua i lizuk saka masengsengseng, puvaljaw saka pualjakanga.	他們定居在平地（都市）工作、結婚又已生子。	https://web.klokah.tw/ninew/sound/11/09/06-B-5.mp3
單字	namineseganga	定居	https://web.klokah.tw/ninew/sound/11/09/06-C-5-1.mp3
單字	tiamadju	他們	https://web.klokah.tw/ninew/sound/11/09/06-C-5-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/09/06-C-5-3.mp3
單字	kemaizua	已經	https://web.klokah.tw/ninew/sound/11/09/06-C-5-4.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/09/06-C-5-5.mp3
單字	lizuk	平地	https://web.klokah.tw/ninew/sound/11/09/06-C-5-6.mp3
單字	saka	又	https://web.klokah.tw/ninew/sound/11/09/06-C-5-7.mp3
單字	masengsengseng	工作	https://web.klokah.tw/ninew/sound/11/09/06-C-5-8.mp3
單字	,	,	https://web.klokah.tw/ninew/sound/11/09/06-C-5-9.mp3
單字	puvaljaw	結婚	https://web.klokah.tw/ninew/sound/11/09/06-C-5-10.mp3
單字	saka	又	https://web.klokah.tw/ninew/sound/11/09/06-C-5-11.mp3
單字	pualjakanga	生子	https://web.klokah.tw/ninew/sound/11/09/06-C-5-12.mp3
單字	.	.	https://web.klokah.tw/ninew/sound/11/09/06-C-5-13.mp3
課文	mavan nu sikatjuruvuanga tucu nua tja kakedrian a payuan sinipualjak i lizuk patju meqaca.	所以現在已有許多原住民小孩在平地（都市）出生到長大。	https://web.klokah.tw/ninew/sound/11/09/06-B-6.mp3
